epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,16542.8,0.89496,0.47344,0.94765,0.94123,0.92209,0.96026,0.72614,0.95272,0.43147,0.88295,0.0064756,0.0064756,0.0064756
180,16703.9,0.89328,0.47325,0.94621,0.94009,0.92192,0.96033,0.72634,0.95098,0.43038,0.88259,0.0064558,0.0064558,0.0064558
181,16867.5,0.90058,0.47823,0.94809,0.93906,0.92364,0.96014,0.72666,0.94949,0.42945,0.88215,0.006436,0.006436,0.006436
182,17031.4,0.88862,0.47481,0.94513,0.93835,0.92435,0.96035,0.72703,0.94815,0.42879,0.88176,0.0064162,0.0064162,0.0064162
183,17192.8,0.88341,0.47184,0.94288,0.93992,0.92535,0.96087,0.72792,0.94706,0.42806,0.88155,0.0063964,0.0063964,0.0063964
184,17355.9,0.8878,0.47289,0.94473,0.9414,0.92311,0.96123,0.72829,0.94495,0.42772,0.88107,0.0063766,0.0063766,0.0063766
185,17519.3,0.88558,0.46961,0.94726,0.93887,0.92863,0.96149,0.72916,0.94362,0.4268,0.88068,0.0063568,0.0063568,0.0063568
186,17684.6,0.89212,0.47311,0.94829,0.94201,0.92238,0.96169,0.72969,0.94195,0.42627,0.88035,0.006337,0.006337,0.006337
187,17848.8,0.88432,0.46868,0.94401,0.93853,0.92709,0.96131,0.73009,0.93997,0.42515,0.87996,0.0063172,0.0063172,0.0063172
188,18011.7,0.88121,0.46924,0.94349,0.9372,0.93099,0.96226,0.73051,0.93793,0.4247,0.8796,0.0062974,0.0062974,0.0062974
189,18175.8,0.88838,0.47387,0.94332,0.93858,0.92791,0.96219,0.73229,0.93675,0.42381,0.87923,0.0062776,0.0062776,0.0062776
190,18344.2,0.89066,0.47346,0.9452,0.93804,0.92942,0.96244,0.73213,0.93482,0.42329,0.87885,0.0062578,0.0062578,0.0062578
191,18510.3,0.89052,0.47821,0.9467,0.93759,0.92823,0.96257,0.73293,0.93336,0.42247,0.87854,0.006238,0.006238,0.006238
192,18674,0.8829,0.46929,0.94558,0.93929,0.92733,0.96242,0.73372,0.93186,0.42217,0.87821,0.0062182,0.0062182,0.0062182
193,18837.7,0.88631,0.46979,0.94258,0.9394,0.92744,0.96307,0.73498,0.93048,0.42149,0.87789,0.0061984,0.0061984,0.0061984
194,19004.3,0.88285,0.47011,0.93891,0.94094,0.92705,0.96311,0.73564,0.92821,0.42101,0.8774,0.0061786,0.0061786,0.0061786
195,19170.2,0.88118,0.46846,0.93882,0.94091,0.92823,0.96302,0.73596,0.92675,0.42021,0.87699,0.0061588,0.0061588,0.0061588
196,19337.5,0.86986,0.46091,0.94138,0.93951,0.931,0.96323,0.73623,0.92476,0.41984,0.87655,0.006139,0.006139,0.006139
197,19502.7,0.87417,0.46629,0.94168,0.93984,0.93024,0.96335,0.73655,0.92278,0.41862,0.8762,0.0061192,0.0061192,0.0061192
198,19667.6,0.87064,0.4607,0.93948,0.93953,0.93178,0.96349,0.7371,0.92165,0.41801,0.87574,0.0060994,0.0060994,0.0060994
199,19832.5,0.88975,0.46937,0.9429,0.93752,0.93494,0.96355,0.73786,0.92016,0.417,0.87538,0.0060796,0.0060796,0.0060796
200,19999.6,0.87249,0.46146,0.93982,0.94025,0.93415,0.96467,0.73895,0.91887,0.41591,0.87495,0.0060598,0.0060598,0.0060598
201,20168.7,0.86897,0.46451,0.94233,0.94131,0.93218,0.96478,0.73946,0.91766,0.41535,0.87462,0.00604,0.00604,0.00604
202,20337.2,0.87171,0.46354,0.94033,0.94142,0.93375,0.96534,0.74066,0.91519,0.41495,0.87411,0.0060202,0.0060202,0.0060202
203,20505.4,0.86889,0.46133,0.9389,0.93999,0.93494,0.96544,0.74142,0.91356,0.4142,0.87373,0.0060004,0.0060004,0.0060004
204,20671.6,0.86748,0.45945,0.93538,0.94061,0.93573,0.96554,0.74227,0.91165,0.41284,0.87314,0.0059806,0.0059806,0.0059806
205,20835.7,0.86638,0.46157,0.9404,0.94315,0.93547,0.96528,0.74245,0.9096,0.41254,0.87263,0.0059608,0.0059608,0.0059608
206,21000.5,0.86023,0.45687,0.93963,0.94345,0.93416,0.96537,0.74196,0.9076,0.41223,0.87217,0.005941,0.005941,0.005941
207,21166.4,0.85803,0.4564,0.93841,0.94306,0.93612,0.9657,0.74284,0.90604,0.41134,0.87182,0.0059212,0.0059212,0.0059212
208,21331.1,0.87301,0.45864,0.9365,0.94346,0.93612,0.96589,0.74264,0.90444,0.40997,0.87133,0.0059014,0.0059014,0.0059014
209,21495.6,0.86518,0.46005,0.93597,0.94283,0.93651,0.96602,0.74362,0.90342,0.40945,0.87106,0.0058816,0.0058816,0.0058816
210,21659.7,0.86205,0.45868,0.93722,0.94359,0.9366,0.96617,0.74466,0.90236,0.40917,0.87067,0.0058618,0.0058618,0.0058618
211,21824.6,0.86053,0.45351,0.9356,0.94439,0.93744,0.9666,0.74565,0.90141,0.40825,0.87036,0.005842,0.005842,0.005842
212,21990.7,0.86436,0.46043,0.93715,0.94287,0.93967,0.96665,0.74566,0.89957,0.40792,0.86995,0.0058222,0.0058222,0.0058222
213,22158.2,0.8565,0.4554,0.93513,0.94335,0.94006,0.96673,0.74631,0.89827,0.40692,0.86962,0.0058024,0.0058024,0.0058024
214,22325.9,0.85495,0.4521,0.9349,0.94225,0.94085,0.96645,0.74605,0.89669,0.4061,0.86926,0.0057826,0.0057826,0.0057826
215,22491.1,0.85848,0.45278,0.93685,0.94483,0.93871,0.96588,0.74671,0.8952,0.40554,0.86883,0.0057628,0.0057628,0.0057628
216,22657.1,0.85955,0.45384,0.9348,0.94452,0.93888,0.96577,0.74666,0.89353,0.40491,0.86852,0.005743,0.005743,0.005743
217,22823.8,0.85914,0.45248,0.93572,0.94664,0.9373,0.96573,0.74797,0.89259,0.40433,0.86831,0.0057232,0.0057232,0.0057232
218,22990.4,0.85647,0.45281,0.93308,0.94454,0.94022,0.96587,0.74826,0.89062,0.40346,0.86797,0.0057034,0.0057034,0.0057034
219,23155.4,0.8555,0.44991,0.9359,0.94703,0.93757,0.96574,0.74864,0.88926,0.40246,0.86757,0.0056836,0.0056836,0.0056836
220,23320.2,0.86049,0.45197,0.93501,0.94847,0.9377,0.96573,0.74905,0.8873,0.40155,0.86709,0.0056638,0.0056638,0.0056638
221,23485.4,0.8554,0.45051,0.93343,0.94825,0.93927,0.96588,0.74993,0.88619,0.40094,0.86666,0.005644,0.005644,0.005644
222,23650.7,0.85202,0.45137,0.93462,0.94678,0.93994,0.96604,0.75056,0.88522,0.39968,0.86641,0.0056242,0.0056242,0.0056242
223,23815.9,0.85461,0.45099,0.93346,0.94875,0.93927,0.96611,0.75083,0.88338,0.39969,0.8661,0.0056044,0.0056044,0.0056044
224,23979.6,0.8511,0.45339,0.93404,0.94751,0.94046,0.96702,0.75193,0.88227,0.39897,0.8658,0.0055846,0.0055846,0.0055846
225,24145.7,0.84175,0.44774,0.93189,0.94776,0.94322,0.96722,0.75272,0.88047,0.39821,0.86543,0.0055648,0.0055648,0.0055648
226,24310.9,0.85326,0.44947,0.9317,0.94851,0.94401,0.96756,0.75321,0.87912,0.39776,0.86514,0.005545,0.005545,0.005545
227,24476,0.84964,0.44904,0.93171,0.9474,0.94468,0.96778,0.75399,0.87765,0.39693,0.8647,0.0055252,0.0055252,0.0055252
228,24640.7,0.84673,0.4482,0.9332,0.94816,0.94488,0.9679,0.75388,0.87597,0.39672,0.86441,0.0055054,0.0055054,0.0055054
229,24804.7,0.83877,0.44463,0.93065,0.94902,0.94322,0.96804,0.75454,0.87436,0.39638,0.86422,0.0054856,0.0054856,0.0054856
230,24969.9,0.84616,0.44288,0.93165,0.94821,0.94578,0.96807,0.75455,0.87294,0.39546,0.86399,0.0054658,0.0054658,0.0054658
231,25137.2,0.8487,0.44821,0.93305,0.94788,0.94658,0.96818,0.75512,0.8711,0.39501,0.86345,0.005446,0.005446,0.005446
232,25304.6,0.85054,0.44918,0.93427,0.94741,0.94677,0.96849,0.7559,0.87031,0.3944,0.86311,0.0054262,0.0054262,0.0054262
233,25471.8,0.83934,0.44464,0.93172,0.94828,0.94756,0.96877,0.75631,0.86863,0.39373,0.86287,0.0054064,0.0054064,0.0054064
234,25637.9,0.84261,0.44572,0.92905,0.94939,0.94692,0.96881,0.75698,0.86675,0.3932,0.86249,0.0053866,0.0053866,0.0053866
235,25801.4,0.84917,0.44646,0.93103,0.95205,0.94519,0.96926,0.75809,0.86548,0.39234,0.86206,0.0053668,0.0053668,0.0053668
236,25967.5,0.84677,0.44573,0.93283,0.95179,0.94519,0.96926,0.75868,0.8637,0.39098,0.86169,0.005347,0.005347,0.005347
237,26128.9,0.8411,0.45152,0.93225,0.95189,0.94412,0.96952,0.75918,0.86231,0.39048,0.86146,0.0053272,0.0053272,0.0053272
238,26292.8,0.83865,0.44224,0.93116,0.95118,0.94503,0.9702,0.75999,0.86032,0.38995,0.86111,0.0053074,0.0053074,0.0053074
239,26458.4,0.84207,0.44507,0.9282,0.95081,0.94519,0.97037,0.76028,0.85919,0.38934,0.8608,0.0052876,0.0052876,0.0052876
240,26625,0.84029,0.43852,0.92827,0.95168,0.94519,0.97039,0.76072,0.85761,0.38855,0.86049,0.0052678,0.0052678,0.0052678
241,26792.2,0.83817,0.44288,0.93094,0.95334,0.94401,0.97019,0.76121,0.85688,0.38781,0.86025,0.005248,0.005248,0.005248
242,26960.5,0.8291,0.43781,0.9291,0.9549,0.94343,0.97053,0.76224,0.85549,0.38734,0.86001,0.0052282,0.0052282,0.0052282
243,27125.5,0.84223,0.44221,0.92815,0.95429,0.94282,0.96974,0.76211,0.85449,0.38669,0.85976,0.0052084,0.0052084,0.0052084
244,27291,0.83653,0.43902,0.92841,0.95559,0.94187,0.97008,0.7628,0.85312,0.38636,0.85952,0.0051886,0.0051886,0.0051886
245,27456.7,0.84101,0.44848,0.93106,0.95486,0.94245,0.97037,0.76298,0.85207,0.38522,0.8593,0.0051688,0.0051688,0.0051688
246,27622.8,0.8291,0.4352,0.92514,0.95451,0.94361,0.97044,0.76331,0.85029,0.38438,0.85903,0.005149,0.005149,0.005149
247,27788.1,0.83184,0.43944,0.92823,0.95157,0.94716,0.97147,0.76341,0.84891,0.38339,0.85871,0.0051292,0.0051292,0.0051292
248,27952.2,0.82964,0.43804,0.92447,0.9517,0.9478,0.97207,0.76364,0.84821,0.38266,0.85836,0.0051094,0.0051094,0.0051094
249,28119.2,0.82631,0.43372,0.92481,0.95204,0.94709,0.97155,0.76514,0.84705,0.38214,0.85805,0.0050896,0.0050896,0.0050896
250,28284.2,0.83523,0.43857,0.92516,0.95171,0.94805,0.97203,0.76501,0.84603,0.38146,0.85782,0.0050698,0.0050698,0.0050698
251,28451.3,0.83185,0.43715,0.92448,0.95279,0.9471,0.97223,0.76574,0.84442,0.38057,0.85758,0.00505,0.00505,0.00505
252,28619.4,0.82277,0.43399,0.92502,0.95243,0.9473,0.97255,0.76568,0.84296,0.38043,0.8572,0.0050302,0.0050302,0.0050302
253,28786.4,0.82225,0.4337,0.92426,0.95331,0.94756,0.97326,0.76618,0.84223,0.38003,0.85695,0.0050104,0.0050104,0.0050104
254,28954.9,0.83133,0.43472,0.92482,0.95608,0.94677,0.97332,0.76642,0.84122,0.37996,0.8567,0.0049906,0.0049906,0.0049906
255,29121.4,0.82989,0.43533,0.92425,0.95653,0.94637,0.97353,0.76746,0.83992,0.37925,0.85643,0.0049708,0.0049708,0.0049708
256,29285.4,0.82922,0.43571,0.92614,0.95901,0.94519,0.97339,0.76802,0.83881,0.37864,0.8563,0.004951,0.004951,0.004951
257,29452,0.82626,0.4345,0.92538,0.96145,0.94416,0.97363,0.76849,0.83774,0.37804,0.85602,0.0049312,0.0049312,0.0049312
258,29617.1,0.82533,0.43146,0.92429,0.96274,0.9444,0.9739,0.76857,0.83722,0.37779,0.85576,0.0049114,0.0049114,0.0049114
259,29784.4,0.82631,0.43531,0.92607,0.96339,0.94423,0.97475,0.76888,0.83624,0.37716,0.85553,0.0048916,0.0048916,0.0048916
260,29950.6,0.82216,0.43329,0.92668,0.96338,0.94395,0.97528,0.76925,0.83514,0.37651,0.85532,0.0048718,0.0048718,0.0048718
261,30114.2,0.82374,0.4349,0.92219,0.9638,0.94361,0.97547,0.77014,0.83373,0.37635,0.855,0.004852,0.004852,0.004852
262,30279.7,0.82744,0.43555,0.92549,0.96443,0.9444,0.97572,0.77068,0.83274,0.37555,0.85483,0.0048322,0.0048322,0.0048322
263,30445.8,0.81599,0.43313,0.92053,0.96556,0.94519,0.9758,0.77152,0.83159,0.37515,0.85456,0.0048124,0.0048124,0.0048124
264,30611.3,0.81306,0.42984,0.9186,0.96615,0.94529,0.97645,0.77183,0.83063,0.37488,0.85438,0.0047926,0.0047926,0.0047926
265,30775.6,0.81155,0.42793,0.92278,0.96688,0.94401,0.9764,0.77174,0.82994,0.37397,0.85424,0.0047728,0.0047728,0.0047728
266,30939.7,0.81545,0.43057,0.92075,0.96691,0.94519,0.9761,0.77245,0.82941,0.37341,0.85396,0.004753,0.004753,0.004753
267,31102.4,0.81427,0.42431,0.92008,0.96662,0.94558,0.97685,0.7736,0.8281,0.37329,0.85367,0.0047332,0.0047332,0.0047332
268,31266.3,0.81312,0.42787,0.9229,0.96654,0.94558,0.97742,0.77294,0.82711,0.37253,0.85351,0.0047134,0.0047134,0.0047134
269,31430.5,0.82149,0.43069,0.92372,0.96772,0.94558,0.97746,0.77412,0.82642,0.37246,0.85331,0.0046936,0.0046936,0.0046936
270,31595.2,0.8109,0.42703,0.91849,0.96694,0.94559,0.9779,0.77441,0.82561,0.372,0.85309,0.0046738,0.0046738,0.0046738
271,31758.8,0.81709,0.42606,0.92348,0.96649,0.94637,0.97754,0.77503,0.8245,0.37166,0.853,0.004654,0.004654,0.004654
272,31924,0.8059,0.43081,0.91913,0.96464,0.94834,0.97812,0.77526,0.82332,0.37104,0.85283,0.0046342,0.0046342,0.0046342
273,32091.3,0.80895,0.42776,0.91801,0.96697,0.94665,0.97823,0.7751,0.82211,0.37071,0.85243,0.0046144,0.0046144,0.0046144
274,32256.7,0.80763,0.42597,0.91786,0.96618,0.94834,0.97796,0.7762,0.82099,0.37035,0.85222,0.0045946,0.0045946,0.0045946
275,32421.5,0.81047,0.42822,0.92286,0.96642,0.94834,0.9785,0.77664,0.82037,0.36966,0.85205,0.0045748,0.0045748,0.0045748
276,32585.8,0.80196,0.42192,0.91763,0.96669,0.94834,0.97861,0.7773,0.81922,0.36893,0.85178,0.004555,0.004555,0.004555
277,32749.5,0.80837,0.42231,0.91798,0.96705,0.94887,0.9787,0.7779,0.81775,0.36846,0.85157,0.0045352,0.0045352,0.0045352
278,32913.8,0.80155,0.4216,0.91829,0.96744,0.94899,0.97875,0.77865,0.8173,0.368,0.85123,0.0045154,0.0045154,0.0045154
279,33078.4,0.80851,0.42359,0.91936,0.9671,0.94953,0.9788,0.7786,0.81622,0.36712,0.85113,0.0044956,0.0044956,0.0044956
280,33241.1,0.80695,0.42124,0.91966,0.9642,0.95347,0.97921,0.77869,0.81634,0.36674,0.85099,0.0044758,0.0044758,0.0044758
281,33405,0.79464,0.41986,0.91726,0.96328,0.95386,0.97892,0.77884,0.81511,0.36631,0.85073,0.004456,0.004456,0.004456
282,33569.6,0.80288,0.41805,0.91643,0.96321,0.95347,0.97841,0.7796,0.81407,0.36598,0.8505,0.0044362,0.0044362,0.0044362
283,33735.1,0.79519,0.417,0.91674,0.96227,0.95532,0.97899,0.78039,0.81249,0.36555,0.85017,0.0044164,0.0044164,0.0044164
284,33898.9,0.80378,0.42045,0.92126,0.96219,0.95702,0.97906,0.78106,0.81131,0.36518,0.84995,0.0043966,0.0043966,0.0043966
285,34063,0.79794,0.41971,0.9154,0.96307,0.95465,0.97989,0.78135,0.81059,0.36488,0.84964,0.0043768,0.0043768,0.0043768
286,34227.2,0.80177,0.42074,0.91631,0.96418,0.95538,0.97917,0.782,0.81009,0.36449,0.84948,0.004357,0.004357,0.004357
287,34393,0.79885,0.42142,0.9163,0.96498,0.9561,0.97929,0.78232,0.80865,0.36386,0.84924,0.0043372,0.0043372,0.0043372
288,34557.4,0.78887,0.41371,0.91442,0.96534,0.95552,0.9794,0.78269,0.80729,0.36309,0.84905,0.0043174,0.0043174,0.0043174
289,34719.5,0.79829,0.41799,0.91583,0.96468,0.95465,0.97919,0.78284,0.80603,0.3627,0.84872,0.0042976,0.0042976,0.0042976
290,34886.5,0.80031,0.41995,0.91839,0.96532,0.95495,0.98036,0.78315,0.80444,0.36207,0.84846,0.0042778,0.0042778,0.0042778
291,35053.5,0.79992,0.41868,0.91415,0.96297,0.95938,0.97933,0.7835,0.80282,0.3619,0.84811,0.004258,0.004258,0.004258
292,35221.8,0.79168,0.41407,0.91302,0.9648,0.95623,0.97918,0.78398,0.80148,0.3617,0.84788,0.0042382,0.0042382,0.0042382
293,35386.6,0.78967,0.41324,0.911,0.96054,0.96136,0.97898,0.78426,0.79987,0.36115,0.84763,0.0042184,0.0042184,0.0042184
294,35549.9,0.78421,0.41496,0.91206,0.9616,0.96096,0.97912,0.78399,0.79864,0.36051,0.84747,0.0041986,0.0041986,0.0041986
295,35714.5,0.79402,0.4119,0.90959,0.96579,0.95741,0.98083,0.78541,0.79708,0.36064,0.84721,0.0041788,0.0041788,0.0041788
296,35879.6,0.79434,0.4189,0.91202,0.965,0.95671,0.97927,0.78538,0.79591,0.36006,0.84691,0.004159,0.004159,0.004159
297,36045.5,0.78814,0.41765,0.91587,0.96506,0.95854,0.97946,0.78539,0.79485,0.35942,0.84675,0.0041392,0.0041392,0.0041392
298,36209.2,0.78687,0.41309,0.91215,0.96539,0.957,0.97961,0.78573,0.79406,0.35854,0.84658,0.0041194,0.0041194,0.0041194
299,36372.6,0.78899,0.41453,0.90991,0.96614,0.95641,0.98008,0.78679,0.79225,0.35781,0.84634,0.0040996,0.0040996,0.0040996
300,36536.2,0.78575,0.41139,0.9129,0.96614,0.95623,0.97998,0.78707,0.79107,0.35806,0.84603,0.0040798,0.0040798,0.0040798
301,36699.6,0.78731,0.41432,0.91119,0.96538,0.95661,0.98007,0.78725,0.79044,0.35778,0.8459,0.00406,0.00406,0.00406
302,36863.3,0.78313,0.41112,0.91076,0.96725,0.95623,0.98065,0.78813,0.78985,0.35755,0.8457,0.0040402,0.0040402,0.0040402
303,37027.5,0.79149,0.41394,0.91538,0.96729,0.95607,0.9808,0.78845,0.78866,0.35676,0.84556,0.0040204,0.0040204,0.0040204
304,37191.9,0.78305,0.41123,0.91294,0.96727,0.95564,0.98087,0.78831,0.78817,0.35617,0.84528,0.0040006,0.0040006,0.0040006
305,37356.8,0.78758,0.41142,0.91399,0.96712,0.95623,0.98179,0.78944,0.78715,0.35556,0.84511,0.0039808,0.0039808,0.0039808
306,37522.5,0.78303,0.40797,0.9145,0.96697,0.95505,0.98119,0.78946,0.78612,0.35535,0.84491,0.003961,0.003961,0.003961
307,37689.1,0.78496,0.40789,0.91077,0.96728,0.956,0.98165,0.78935,0.78515,0.35463,0.8446,0.0039412,0.0039412,0.0039412
308,37856.8,0.77378,0.41005,0.91214,0.96536,0.95601,0.98124,0.79046,0.78392,0.35413,0.84449,0.0039214,0.0039214,0.0039214
309,38025.3,0.78335,0.40881,0.91186,0.96445,0.95899,0.98124,0.78996,0.78263,0.35373,0.84425,0.0039016,0.0039016,0.0039016
310,38194.6,0.76825,0.40279,0.90832,0.96443,0.95938,0.98143,0.79015,0.78127,0.35318,0.84399,0.0038818,0.0038818,0.0038818
311,38360.2,0.77787,0.40669,0.91003,0.96544,0.95978,0.98184,0.79015,0.78082,0.35291,0.84385,0.003862,0.003862,0.003862
312,38524.7,0.77802,0.40628,0.91244,0.96587,0.95957,0.98278,0.7912,0.77918,0.352,0.84364,0.0038422,0.0038422,0.0038422
313,38691.1,0.77796,0.40327,0.91264,0.96555,0.95978,0.98293,0.79131,0.77833,0.35153,0.84338,0.0038224,0.0038224,0.0038224
314,38855.3,0.77154,0.40438,0.90894,0.96514,0.96082,0.98306,0.79249,0.77706,0.35092,0.84324,0.0038026,0.0038026,0.0038026
315,39015.7,0.77367,0.4045,0.91083,0.9659,0.96057,0.98214,0.79267,0.77547,0.35034,0.84308,0.0037828,0.0037828,0.0037828
316,39178.4,0.77,0.40262,0.90905,0.9665,0.96057,0.98213,0.79312,0.77434,0.34994,0.8429,0.003763,0.003763,0.003763
317,39343.6,0.76764,0.39851,0.90592,0.9663,0.96106,0.98217,0.79332,0.77338,0.34994,0.84268,0.0037432,0.0037432,0.0037432
318,39506.6,0.76533,0.40167,0.9089,0.96666,0.9605,0.98226,0.79388,0.77208,0.34997,0.84247,0.0037234,0.0037234,0.0037234
319,39669.5,0.76849,0.40343,0.91096,0.96629,0.96087,0.98189,0.79466,0.77038,0.34954,0.84223,0.0037036,0.0037036,0.0037036
320,39832.9,0.76691,0.40005,0.90575,0.9663,0.96119,0.98286,0.79472,0.76921,0.3491,0.84199,0.0036838,0.0036838,0.0036838
321,39996,0.76674,0.40281,0.90949,0.96629,0.96076,0.98288,0.79569,0.76753,0.34851,0.84167,0.003664,0.003664,0.003664
322,40162.2,0.7682,0.40366,0.90675,0.96522,0.96254,0.98288,0.7961,0.76656,0.34846,0.84147,0.0036442,0.0036442,0.0036442
323,40326.3,0.76443,0.39828,0.9118,0.96512,0.96254,0.98369,0.79619,0.76573,0.34809,0.84126,0.0036244,0.0036244,0.0036244
324,40491.9,0.7624,0.39785,0.90446,0.96465,0.96293,0.98376,0.79706,0.76415,0.348,0.84099,0.0036046,0.0036046,0.0036046
325,40658.5,0.76097,0.39708,0.90599,0.96524,0.96362,0.984,0.79753,0.76307,0.34732,0.84077,0.0035848,0.0035848,0.0035848
326,40824.5,0.76624,0.401,0.90881,0.96485,0.96331,0.98404,0.79797,0.76213,0.34697,0.84061,0.003565,0.003565,0.003565
327,40989.5,0.7624,0.39794,0.90724,0.96521,0.96263,0.98421,0.7973,0.76086,0.34687,0.84033,0.0035452,0.0035452,0.0035452
328,41153.6,0.75834,0.39608,0.90639,0.9652,0.96245,0.98447,0.79791,0.76052,0.3463,0.84026,0.0035254,0.0035254,0.0035254
329,41317.1,0.75192,0.39256,0.90404,0.96531,0.96254,0.98457,0.79887,0.75967,0.34604,0.84007,0.0035056,0.0035056,0.0035056
330,41481.2,0.76017,0.39664,0.90803,0.96491,0.96495,0.98464,0.79902,0.75825,0.34585,0.83975,0.0034858,0.0034858,0.0034858
331,41645.3,0.76008,0.39933,0.90566,0.96458,0.96652,0.98479,0.79935,0.75771,0.34542,0.83961,0.003466,0.003466,0.003466
332,41809.3,0.7571,0.39682,0.90581,0.96417,0.96648,0.98474,0.79936,0.75637,0.34458,0.83935,0.0034462,0.0034462,0.0034462
333,41972.1,0.74999,0.38979,0.90616,0.96347,0.96724,0.9853,0.79993,0.75528,0.34436,0.83911,0.0034264,0.0034264,0.0034264
334,42135.9,0.75238,0.39346,0.903,0.96198,0.96781,0.98548,0.80029,0.75429,0.34396,0.83895,0.0034066,0.0034066,0.0034066
335,42299.9,0.75497,0.39381,0.90452,0.96825,0.962,0.98575,0.80112,0.75352,0.34356,0.83871,0.0033868,0.0033868,0.0033868
336,42463.3,0.74949,0.39338,0.90523,0.96605,0.9651,0.98576,0.80103,0.75229,0.34346,0.83855,0.003367,0.003367,0.003367
337,42627.5,0.75219,0.39431,0.90787,0.9732,0.95951,0.98596,0.80252,0.75087,0.34296,0.83832,0.0033472,0.0033472,0.0033472
338,42792,0.75123,0.39393,0.90228,0.97276,0.96096,0.98623,0.80244,0.74987,0.34252,0.83811,0.0033274,0.0033274,0.0033274
339,42955.2,0.75085,0.39079,0.90284,0.97282,0.95959,0.98613,0.80296,0.74887,0.34193,0.83797,0.0033076,0.0033076,0.0033076
340,43119.5,0.74109,0.38761,0.90223,0.97246,0.96073,0.98616,0.80262,0.74813,0.34139,0.83772,0.0032878,0.0032878,0.0032878
341,43284.5,0.7493,0.39383,0.90247,0.9687,0.96398,0.98626,0.80336,0.74753,0.34161,0.83762,0.003268,0.003268,0.003268
342,43451.8,0.74056,0.38657,0.90073,0.96759,0.96532,0.98634,0.80324,0.74577,0.34111,0.83733,0.0032482,0.0032482,0.0032482
343,43618.9,0.7433,0.38558,0.90453,0.96722,0.96451,0.98641,0.80387,0.74506,0.34075,0.83716,0.0032284,0.0032284,0.0032284
344,43785.1,0.74297,0.38688,0.90057,0.96602,0.96569,0.98641,0.80455,0.74393,0.34043,0.83681,0.0032086,0.0032086,0.0032086
345,43950.3,0.7384,0.38634,0.90122,0.96571,0.96614,0.98656,0.80516,0.74237,0.33997,0.83659,0.0031888,0.0031888,0.0031888
346,44115.9,0.74009,0.38836,0.89944,0.96611,0.96667,0.98672,0.80573,0.74119,0.33946,0.83649,0.003169,0.003169,0.003169
347,44280.4,0.74024,0.38811,0.90038,0.96651,0.96728,0.98678,0.80574,0.73962,0.33937,0.83629,0.0031492,0.0031492,0.0031492
348,44444.2,0.73542,0.38373,0.89839,0.9658,0.9687,0.98698,0.80609,0.73845,0.33907,0.83607,0.0031294,0.0031294,0.0031294
349,44609.2,0.73975,0.3867,0.89877,0.96618,0.96883,0.98712,0.80626,0.73767,0.33842,0.83593,0.0031096,0.0031096,0.0031096
350,44773.8,0.73587,0.38504,0.89946,0.96625,0.97075,0.9877,0.80703,0.7359,0.33719,0.83576,0.0030898,0.0030898,0.0030898
351,44938.4,0.73031,0.37784,0.89829,0.96732,0.96875,0.98771,0.80735,0.73478,0.33756,0.83565,0.00307,0.00307,0.00307
352,45102.4,0.74439,0.38534,0.90081,0.96733,0.96895,0.9878,0.80797,0.73381,0.33711,0.83548,0.0030502,0.0030502,0.0030502
353,45265.9,0.73698,0.38503,0.90061,0.96764,0.96699,0.98784,0.80809,0.73293,0.33634,0.83534,0.0030304,0.0030304,0.0030304
354,45429.9,0.73328,0.38114,0.89823,0.96841,0.96704,0.98785,0.80912,0.73155,0.33613,0.83513,0.0030106,0.0030106,0.0030106
355,45592.6,0.72467,0.37959,0.89711,0.96805,0.96767,0.98779,0.80903,0.73042,0.33588,0.8349,0.0029908,0.0029908,0.0029908
356,45758.1,0.7266,0.38186,0.89814,0.96848,0.96688,0.98772,0.80961,0.72964,0.33518,0.83478,0.002971,0.002971,0.002971
357,45921.6,0.72762,0.38029,0.89697,0.96881,0.96768,0.98772,0.81003,0.72843,0.33486,0.83459,0.0029512,0.0029512,0.0029512
358,46086.6,0.72802,0.38125,0.89687,0.96883,0.96825,0.9876,0.81022,0.72778,0.33406,0.83435,0.0029314,0.0029314,0.0029314
359,46250.4,0.72666,0.37987,0.89731,0.96892,0.96924,0.98761,0.80975,0.72625,0.33349,0.8341,0.0029116,0.0029116,0.0029116
360,46416.8,0.72631,0.3788,0.8958,0.96901,0.97003,0.98766,0.81019,0.72548,0.33329,0.83388,0.0028918,0.0028918,0.0028918
361,46583.4,0.72231,0.37736,0.89494,0.96891,0.97003,0.98772,0.81012,0.72503,0.33241,0.83381,0.002872,0.002872,0.002872
362,46749.8,0.72658,0.3788,0.89806,0.96889,0.97009,0.98768,0.81031,0.72392,0.33232,0.83367,0.0028522,0.0028522,0.0028522
363,46913.9,0.72781,0.38193,0.89789,0.96928,0.97056,0.98779,0.81085,0.72371,0.33231,0.83349,0.0028324,0.0028324,0.0028324
364,47077.8,0.71665,0.37478,0.89421,0.96968,0.97092,0.98778,0.81145,0.72278,0.33151,0.83332,0.0028126,0.0028126,0.0028126
365,47242.2,0.71524,0.3721,0.89652,0.96978,0.97121,0.98777,0.81126,0.72211,0.33195,0.83312,0.0027928,0.0027928,0.0027928
