epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18792.9,1.12038,0.78571,0.95041,0.83078,0.8353,0.81112,0.52837,1.08206,0.79097,0.96071,0.000892,0.000892,0.000892
186,18903,1.11889,0.78401,0.95149,0.83001,0.83611,0.81135,0.52862,1.08154,0.79147,0.96083,0.0008425,0.0008425,0.0008425
187,19007.3,1.11379,0.78314,0.95257,0.82991,0.83907,0.81254,0.52856,1.08068,0.7915,0.96056,0.000793,0.000793,0.000793
188,19108.1,1.1089,0.78155,0.9473,0.83085,0.83609,0.81277,0.52894,1.07935,0.79104,0.96015,0.0007435,0.0007435,0.0007435
189,19207.2,1.10249,0.77481,0.94547,0.82976,0.836,0.81248,0.52956,1.07783,0.78978,0.95754,0.000694,0.000694,0.000694
190,19307.9,1.09785,0.77311,0.94492,0.82928,0.83519,0.81234,0.53009,1.07649,0.79012,0.95695,0.0006445,0.0006445,0.0006445
191,19405.5,1.06284,0.69553,0.9282,0.82879,0.8368,0.81216,0.52987,1.07471,0.79049,0.95633,0.000595,0.000595,0.000595
192,19503.3,1.04556,0.68124,0.92259,0.82859,0.83706,0.81259,0.53056,1.07325,0.79021,0.95652,0.0005455,0.0005455,0.0005455
193,19599.5,1.04125,0.67738,0.92226,0.82796,0.83781,0.81226,0.5309,1.07195,0.78907,0.95625,0.000496,0.000496,0.000496
194,19696.1,1.03256,0.67409,0.91872,0.82707,0.83926,0.81229,0.53115,1.07087,0.78804,0.95575,0.0004465,0.0004465,0.0004465
195,19797.8,1.02878,0.67124,0.91801,0.82673,0.83933,0.81212,0.53165,1.07057,0.78752,0.9555,0.000397,0.000397,0.000397
196,19902.1,1.02037,0.6656,0.91494,0.82697,0.83987,0.81226,0.53186,1.06956,0.78708,0.9551,0.0003475,0.0003475,0.0003475
197,20001.7,1.02053,0.66434,0.91626,0.82651,0.83973,0.81216,0.5321,1.06857,0.78621,0.95467,0.000298,0.000298,0.000298
198,20099.6,1.01313,0.6624,0.91462,0.82693,0.83815,0.81259,0.53247,1.06769,0.78611,0.95449,0.0002485,0.0002485,0.0002485
199,20204.2,1.01026,0.66082,0.91242,0.82644,0.83997,0.81319,0.53306,1.06661,0.78487,0.95422,0.000199,0.000199,0.000199
200,20306.7,1.00258,0.65557,0.90949,0.8266,0.83936,0.81317,0.53345,1.06564,0.78419,0.9538,0.0001495,0.0001495,0.0001495
